Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade
S09337,24,male,46,kinesthetic,15,no,58.0,48.0,69.0,yes,low,8,10,D
S09338,20,female,49,kinesthetic,1,yes,94.0,50.0,55.0,yes,high,13,10,D
S09339,23,male,22,visual,10,no,67.0,92.0,55.0,yes,medium,10,6,A
S09340,19,female,42,auditory,6,yes,71.0,59.0,94.0,no,medium,16,9,C
S09341,21,female,35,visual,20,yes,98.0,48.0,56.0,yes,low,3,7,D
S09342,26,female,28,auditory,8,no,77.0,46.0,71.0,no,medium,24,6,D
S09343,19,female,18,visual,4,yes,73.0,48.0,83.0,no,medium,5,6,D
S09344,18,male,11,auditory,6,no,52.0,93.0,70.0,no,low,11,6,A
S09345,25,female,13,reading/writing,20,yes,95.0,82.0,88.0,yes,high,26,5,B
S09346,19,male,24,visual,16,yes,53.0,86.0,76.0,yes,medium,15,10,A
S09347,29,male,16,auditory,13,no,61.0,56.0,64.0,yes,medium,30,5,C
S09348,29,other,11,reading/writing,4,no,87.0,84.0,91.0,yes,high,0,5,B
S09349,24,male,33,kinesthetic,11,yes,92.0,76.0,95.0,yes,low,27,9,B
S09350,19,male,24,auditory,18,yes,90.0,90.0,51.0,yes,medium,13,6,A
S09351,20,female,47,visual,8,yes,74.0,41.0,54.0,no,medium,22,6,D
S09352,25,male,10,kinesthetic,2,yes,59.0,68.0,85.0,no,medium,1,8,C
S09353,21,male,11,visual,4,no,86.0,63.0,72.0,no,medium,17,4,C
S09354,24,male,38,auditory,11,yes,62.0,47.0,73.0,no,low,17,5,D
S09355,23,female,47,visual,10,no,64.0,73.0,98.0,yes,medium,4,4,B
S09356,19,female,36,kinesthetic,20,yes,60.0,40.0,93.0,no,low,14,9,D
S09357,22,female,25,kinesthetic,14,no,60.0,54.0,52.0,yes,medium,0,5,D
S09358,29,male,37,kinesthetic,7,yes,51.0,59.0,85.0,yes,medium,30,8,C
S09359,21,male,45,reading/writing,15,no,94.0,57.0,73.0,yes,low,2,5,C
S09360,23,female,22,visual,11,yes,98.0,96.0,94.0,yes,high,0,4,A
S09361,25,female,21,kinesthetic,4,yes,95.0,85.0,73.0,yes,low,15,7,A
S09362,19,male,20,visual,2,yes,60.0,55.0,100.0,yes,low,15,6,C
S09363,26,female,5,auditory,16,yes,72.0,44.0,66.0,no,high,5,4,D
S09364,28,female,13,kinesthetic,18,yes,75.0,53.0,85.0,no,low,8,7,D
S09365,18,male,41,visual,9,yes,72.0,97.0,86.0,yes,medium,13,5,A
S09366,29,female,18,kinesthetic,6,yes,99.0,50.0,50.0,yes,low,11,6,D
S09367,21,male,47,kinesthetic,1,no,55.0,50.0,57.0,no,low,15,10,D
S09368,18,female,41,kinesthetic,16,yes,88.0,58.0,64.0,yes,medium,4,9,C
S09369,29,male,18,auditory,16,no,88.0,50.0,62.0,yes,low,15,10,D
S09370,22,male,7,reading/writing,1,no,52.0,67.0,83.0,yes,medium,5,8,C
S09371,19,male,27,visual,2,no,70.0,44.0,88.0,no,low,9,6,D
S09372,26,other,36,reading/writing,11,no,71.0,77.0,74.0,yes,low,1,8,B
S09373,26,female,32,auditory,18,yes,82.0,62.0,99.0,yes,high,19,7,C
S09374,20,female,14,kinesthetic,13,yes,88.0,68.0,75.0,yes,low,27,6,C
S09375,20,male,46,auditory,8,no,81.0,74.0,53.0,yes,high,23,10,B
S09376,18,female,25,reading/writing,3,yes,66.0,98.0,53.0,no,medium,20,6,A
S09377,25,female,37,reading/writing,2,yes,79.0,52.0,93.0,no,medium,16,5,D
S09378,22,female,31,reading/writing,19,yes,89.0,90.0,81.0,yes,low,11,5,A
S09379,29,male,23,auditory,16,yes,81.0,96.0,88.0,no,low,7,4,A
S09380,23,female,42,reading/writing,18,no,79.0,93.0,63.0,yes,medium,8,6,A
S09381,18,male,22,visual,0,yes,97.0,73.0,56.0,no,medium,16,7,B
S09382,19,male,39,auditory,10,yes,80.0,83.0,73.0,yes,high,10,10,B
S09383,23,male,25,auditory,14,yes,77.0,88.0,81.0,yes,medium,10,6,A
S09384,28,male,16,auditory,14,yes,71.0,70.0,85.0,no,low,17,4,B
S09385,22,female,43,visual,0,yes,55.0,89.0,71.0,yes,medium,19,5,A
S09386,19,male,39,visual,3,no,84.0,88.0,83.0,yes,low,17,4,A
S09387,18,male,38,auditory,11,yes,98.0,71.0,95.0,yes,medium,3,7,B
S09388,20,male,29,visual,18,no,87.0,81.0,97.0,yes,medium,24,4,B
S09389,24,male,17,reading/writing,1,no,58.0,85.0,57.0,yes,medium,7,10,A
S09390,22,female,39,reading/writing,6,no,53.0,47.0,58.0,yes,low,13,4,D
S09391,20,female,44,visual,4,yes,64.0,50.0,58.0,no,medium,4,5,D
S09392,22,male,6,auditory,0,yes,100.0,64.0,59.0,yes,low,10,6,C
S09393,20,male,18,visual,20,no,81.0,67.0,54.0,no,high,16,9,C
S09394,22,female,10,kinesthetic,19,yes,71.0,82.0,68.0,yes,high,26,8,B
S09395,24,female,27,visual,19,yes,65.0,62.0,79.0,yes,medium,4,6,C
S09396,21,female,12,auditory,19,yes,94.0,54.0,57.0,yes,low,7,10,D
S09397,24,female,28,visual,19,yes,81.0,66.0,64.0,yes,low,7,9,C
S09398,20,male,42,auditory,4,no,77.0,95.0,89.0,no,high,25,4,A
S09399,22,female,8,auditory,10,yes,77.0,72.0,71.0,yes,low,3,9,B
S09400,24,male,49,auditory,12,no,91.0,75.0,86.0,yes,medium,17,9,B
S09401,28,male,14,kinesthetic,4,yes,81.0,72.0,73.0,yes,low,2,8,B
S09402,25,male,41,reading/writing,9,yes,88.0,49.0,100.0,yes,high,11,4,D
S09403,19,male,29,reading/writing,4,yes,74.0,75.0,93.0,yes,low,2,4,B
S09404,22,male,31,auditory,12,no,97.0,79.0,71.0,no,low,8,7,B
S09405,20,female,23,reading/writing,19,yes,59.0,46.0,98.0,no,medium,23,8,D
S09406,21,female,24,reading/writing,18,no,92.0,97.0,64.0,yes,medium,15,5,A
S09407,23,female,15,visual,10,yes,50.0,44.0,59.0,yes,low,1,4,D
S09408,24,female,18,visual,19,yes,77.0,91.0,73.0,yes,high,5,4,A
S09409,20,female,47,auditory,1,yes,98.0,60.0,90.0,yes,medium,4,6,C
S09410,24,male,27,reading/writing,3,yes,84.0,77.0,94.0,yes,medium,29,5,B
S09411,21,female,15,kinesthetic,10,yes,58.0,54.0,93.0,yes,low,5,8,D
S09412,21,female,21,auditory,12,yes,88.0,50.0,54.0,no,medium,18,6,D
S09413,24,male,46,kinesthetic,5,yes,68.0,60.0,73.0,yes,medium,11,9,C
S09414,22,male,7,reading/writing,3,no,62.0,64.0,70.0,yes,medium,13,6,C
S09415,19,male,39,visual,1,yes,58.0,59.0,80.0,yes,low,1,6,C
S09416,27,female,37,visual,17,no,67.0,77.0,85.0,no,medium,3,7,B
S09417,29,male,40,visual,16,yes,89.0,83.0,73.0,yes,medium,21,7,B
S09418,24,female,33,visual,13,yes,50.0,71.0,99.0,no,low,17,10,B
S09419,28,male,5,reading/writing,8,yes,65.0,66.0,85.0,yes,medium,16,7,C
S09420,19,male,30,kinesthetic,17,no,88.0,90.0,84.0,yes,medium,29,5,A
S09421,20,male,11,kinesthetic,5,no,61.0,80.0,59.0,yes,low,10,8,B
S09422,21,male,33,visual,2,no,96.0,57.0,93.0,no,high,3,9,C
S09423,18,male,10,kinesthetic,1,yes,51.0,70.0,95.0,yes,medium,19,4,B
S09424,24,male,23,kinesthetic,11,yes,98.0,63.0,95.0,yes,medium,2,5,C
S09425,18,male,28,auditory,5,no,94.0,45.0,74.0,no,medium,13,7,D
S09426,21,male,40,kinesthetic,7,no,69.0,41.0,98.0,yes,high,15,8,D
S09427,22,male,17,kinesthetic,16,yes,67.0,40.0,75.0,yes,high,8,10,D
S09428,23,male,37,visual,4,yes,98.0,96.0,67.0,no,low,22,6,A
S09429,26,male,5,reading/writing,10,yes,70.0,82.0,85.0,yes,medium,6,9,B
S09430,23,male,33,visual,8,yes,75.0,44.0,96.0,yes,high,23,6,D
S09431,24,female,42,auditory,7,yes,65.0,62.0,51.0,yes,medium,22,4,C
S09432,18,male,25,kinesthetic,4,no,80.0,48.0,99.0,no,low,18,4,D
S09433,25,female,9,reading/writing,2,no,77.0,84.0,67.0,no,low,12,7,B
S09434,25,male,49,kinesthetic,19,no,80.0,58.0,62.0,yes,medium,24,7,C
S09435,18,male,26,auditory,5,yes,55.0,46.0,87.0,no,medium,29,9,D
S09436,19,male,49,kinesthetic,10,yes,87.0,81.0,55.0,yes,medium,21,10,B
S09437,22,male,18,kinesthetic,2,no,68.0,79.0,71.0,no,high,4,10,B
S09438,20,male,13,kinesthetic,6,yes,73.0,71.0,99.0,yes,low,30,6,B
S09439,26,other,44,visual,19,yes,79.0,89.0,70.0,yes,medium,0,10,A
S09440,25,female,5,auditory,3,yes,89.0,55.0,94.0,no,low,12,10,C
S09441,18,male,14,reading/writing,17,no,100.0,49.0,88.0,no,medium,19,10,D
S09442,18,female,37,visual,7,yes,51.0,85.0,76.0,yes,medium,29,5,A
S09443,20,female,13,kinesthetic,11,yes,100.0,44.0,75.0,yes,medium,21,8,D
S09444,25,other,46,auditory,11,yes,85.0,91.0,96.0,no,low,17,9,A
S09445,18,female,26,reading/writing,15,no,73.0,68.0,51.0,yes,high,1,6,C
S09446,22,male,34,kinesthetic,8,yes,70.0,97.0,94.0,no,medium,29,8,A
S09447,26,female,21,kinesthetic,4,yes,86.0,91.0,91.0,yes,medium,7,7,A
S09448,21,female,42,visual,11,no,79.0,65.0,94.0,no,medium,8,5,C
S09449,18,male,19,auditory,20,yes,68.0,43.0,94.0,yes,medium,29,8,D
S09450,27,female,23,auditory,17,yes,67.0,68.0,78.0,yes,medium,5,6,C
S09451,26,female,47,kinesthetic,20,no,100.0,72.0,69.0,no,high,7,5,B
S09452,19,female,26,auditory,0,yes,100.0,63.0,67.0,yes,medium,6,8,C
S09453,23,male,49,visual,14,yes,70.0,63.0,53.0,no,medium,0,10,C
S09454,19,female,21,reading/writing,4,yes,93.0,95.0,91.0,yes,low,11,7,A
S09455,25,male,43,kinesthetic,11,no,74.0,54.0,50.0,yes,medium,2,10,D
S09456,25,male,24,kinesthetic,12,yes,64.0,82.0,71.0,yes,low,18,10,B
S09457,19,female,15,kinesthetic,7,no,75.0,49.0,53.0,yes,medium,5,9,D
S09458,23,male,40,visual,2,no,84.0,62.0,81.0,no,low,7,10,C
S09459,26,other,34,visual,2,no,85.0,74.0,64.0,yes,low,12,10,B
S09460,21,male,42,reading/writing,0,no,99.0,51.0,61.0,yes,medium,17,10,D
S09461,20,male,7,kinesthetic,13,no,56.0,84.0,55.0,yes,low,27,7,B
S09462,28,female,39,visual,9,yes,75.0,64.0,59.0,yes,high,4,8,C
S09463,22,male,16,reading/writing,12,no,99.0,55.0,52.0,yes,medium,27,4,C
S09464,22,female,47,reading/writing,17,yes,62.0,90.0,69.0,yes,high,20,6,A
S09465,27,male,34,auditory,17,no,53.0,99.0,92.0,yes,medium,21,9,A
S09466,25,female,38,kinesthetic,15,no,76.0,71.0,96.0,yes,low,18,4,B
S09467,19,male,21,reading/writing,12,yes,91.0,68.0,74.0,yes,medium,20,6,C
S09468,18,female,34,visual,15,yes,96.0,68.0,69.0,yes,low,26,9,C
S09469,23,male,22,visual,6,yes,98.0,53.0,55.0,no,medium,5,8,D
S09470,22,female,41,auditory,9,yes,84.0,52.0,82.0,no,high,12,10,D
S09471,27,female,41,kinesthetic,0,yes,96.0,96.0,56.0,yes,low,8,10,A
S09472,27,female,26,auditory,20,yes,82.0,75.0,56.0,yes,medium,17,9,B
S09473,29,male,20,auditory,7,yes,73.0,62.0,88.0,yes,low,30,10,C
S09474,21,male,43,auditory,8,yes,84.0,68.0,90.0,yes,medium,26,5,C
S09475,24,female,46,visual,4,yes,95.0,71.0,98.0,yes,medium,26,5,B
S09476,23,female,10,auditory,1,yes,62.0,40.0,64.0,no,medium,14,9,D
S09477,22,male,45,auditory,12,yes,71.0,84.0,63.0,yes,medium,15,10,B
S09478,28,female,39,auditory,5,yes,80.0,47.0,55.0,no,medium,4,6,D
S09479,23,male,19,visual,5,no,58.0,56.0,94.0,yes,medium,29,9,C
S09480,27,male,44,auditory,5,yes,98.0,70.0,97.0,yes,medium,23,8,B
S09481,23,male,11,reading/writing,5,no,76.0,99.0,62.0,yes,medium,28,7,A
S09482,22,male,20,visual,5,yes,54.0,41.0,85.0,yes,low,1,4,D
S09483,21,male,39,reading/writing,15,yes,92.0,76.0,99.0,yes,medium,6,4,B
S09484,21,male,33,auditory,13,no,78.0,98.0,88.0,yes,low,16,10,A
S09485,19,female,35,reading/writing,19,no,71.0,66.0,64.0,yes,medium,26,5,C
S09486,28,male,18,reading/writing,6,no,97.0,86.0,65.0,yes,high,7,6,A
S09487,23,female,28,auditory,6,no,61.0,59.0,92.0,yes,high,20,10,C
S09488,21,female,16,auditory,7,yes,99.0,81.0,53.0,yes,medium,25,5,B
S09489,25,male,9,visual,13,no,73.0,46.0,82.0,yes,medium,28,10,D
S09490,28,male,48,visual,0,yes,54.0,70.0,55.0,yes,low,27,9,B
S09491,19,male,20,auditory,7,yes,98.0,66.0,54.0,no,medium,8,4,C
S09492,19,female,46,visual,16,yes,98.0,69.0,66.0,no,medium,19,5,C
S09493,27,female,38,kinesthetic,13,yes,66.0,75.0,82.0,yes,high,11,9,B
S09494,28,male,44,kinesthetic,17,yes,51.0,42.0,94.0,yes,medium,12,10,D
S09495,23,male,27,visual,10,yes,52.0,92.0,71.0,no,high,6,10,A
S09496,28,female,18,auditory,20,yes,52.0,63.0,75.0,no,low,21,7,C
S09497,27,male,44,reading/writing,5,no,89.0,50.0,67.0,no,medium,14,10,D
S09498,29,male,26,reading/writing,17,yes,70.0,91.0,76.0,yes,medium,6,9,A
S09499,19,female,15,auditory,13,yes,67.0,40.0,74.0,yes,medium,28,10,D
S09500,21,female,24,auditory,11,yes,84.0,42.0,64.0,no,medium,20,8,D
S09501,19,female,14,auditory,16,yes,73.0,97.0,70.0,yes,high,2,4,A
S09502,22,male,24,visual,7,yes,63.0,55.0,63.0,yes,medium,9,9,C
S09503,18,female,33,auditory,17,yes,67.0,60.0,59.0,yes,medium,4,6,C
S09504,24,female,46,kinesthetic,19,yes,80.0,43.0,98.0,no,high,24,4,D
S09505,26,male,15,kinesthetic,4,yes,73.0,88.0,52.0,yes,medium,12,4,A
S09506,20,female,32,reading/writing,5,no,82.0,49.0,56.0,yes,medium,4,7,D
S09507,26,female,38,auditory,16,yes,79.0,52.0,71.0,no,medium,27,8,D
S09508,19,male,17,visual,10,yes,96.0,99.0,95.0,yes,medium,28,5,A
S09509,29,male,11,reading/writing,20,yes,96.0,64.0,72.0,yes,medium,12,4,C
S09510,23,male,19,kinesthetic,17,yes,65.0,96.0,97.0,no,medium,5,6,A
S09511,25,male,30,kinesthetic,0,no,100.0,93.0,54.0,yes,medium,26,10,A
S09512,25,female,24,auditory,1,no,62.0,67.0,97.0,yes,low,12,9,C
S09513,23,male,6,visual,11,yes,99.0,64.0,82.0,yes,low,30,10,C
S09514,22,female,15,auditory,10,yes,98.0,81.0,54.0,yes,medium,26,8,B
S09515,23,female,12,reading/writing,5,no,50.0,43.0,90.0,yes,high,3,5,D
S09516,28,female,48,visual,6,no,90.0,49.0,88.0,no,medium,20,7,D
S09517,25,female,30,kinesthetic,8,no,76.0,97.0,54.0,yes,low,19,6,A
S09518,25,female,16,kinesthetic,3,yes,68.0,66.0,76.0,yes,medium,9,7,C
S09519,19,male,30,auditory,15,yes,78.0,51.0,60.0,yes,medium,25,6,D
S09520,29,other,11,auditory,13,yes,70.0,54.0,66.0,yes,low,29,10,D
S09521,28,female,10,visual,12,yes,99.0,68.0,67.0,yes,low,20,7,C
S09522,23,female,42,kinesthetic,3,yes,64.0,56.0,63.0,yes,medium,15,5,C
S09523,23,female,15,auditory,0,no,51.0,82.0,69.0,yes,medium,15,7,B
S09524,23,male,36,reading/writing,3,no,94.0,76.0,69.0,yes,low,26,4,B
S09525,18,male,7,kinesthetic,20,yes,60.0,75.0,82.0,yes,medium,8,8,B
S09526,20,female,8,visual,6,yes,59.0,91.0,99.0,no,high,12,10,A
S09527,22,male,10,reading/writing,13,no,83.0,100.0,76.0,no,medium,12,5,A
S09528,28,male,6,visual,18,yes,85.0,56.0,73.0,yes,low,29,10,C
S09529,29,female,13,visual,17,no,70.0,54.0,72.0,yes,medium,20,8,D
S09530,29,male,37,auditory,1,no,81.0,81.0,85.0,yes,medium,0,8,B
S09531,23,female,13,visual,9,no,91.0,78.0,77.0,no,medium,30,6,B
S09532,21,male,48,kinesthetic,17,yes,55.0,98.0,87.0,yes,high,8,4,A
S09533,21,female,18,kinesthetic,8,no,52.0,48.0,74.0,yes,low,23,7,D
S09534,25,male,31,reading/writing,6,yes,88.0,98.0,88.0,yes,low,2,4,A
S09535,27,female,46,auditory,11,yes,96.0,76.0,60.0,yes,medium,26,7,B
S09536,21,female,11,reading/writing,13,no,81.0,55.0,76.0,yes,low,16,8,C
S09537,21,female,42,kinesthetic,20,no,87.0,77.0,95.0,yes,medium,8,4,B
S09538,28,female,11,visual,8,no,72.0,84.0,61.0,yes,medium,12,6,B
S09539,19,male,30,visual,11,yes,61.0,100.0,50.0,yes,low,13,10,A
S09540,21,female,28,auditory,14,yes,100.0,72.0,62.0,yes,medium,14,9,B
S09541,29,male,7,reading/writing,11,no,97.0,70.0,50.0,no,high,24,5,B
S09542,19,male,37,visual,18,yes,88.0,99.0,62.0,no,medium,28,7,A
S09543,24,male,20,visual,20,yes,87.0,55.0,64.0,yes,high,1,9,C
S09544,25,male,24,visual,17,no,64.0,62.0,81.0,yes,high,1,5,C
S09545,19,male,32,reading/writing,9,no,75.0,64.0,56.0,no,low,6,8,C
S09546,28,female,40,kinesthetic,3,yes,59.0,71.0,53.0,no,low,13,5,B
S09547,24,male,9,auditory,2,yes,61.0,50.0,92.0,no,medium,3,9,D
S09548,25,male,27,reading/writing,7,no,89.0,94.0,81.0,yes,high,23,4,A
S09549,25,female,48,visual,12,yes,94.0,78.0,90.0,yes,medium,18,8,B
S09550,27,male,36,auditory,7,yes,74.0,65.0,99.0,yes,medium,25,8,C
S09551,27,male,25,reading/writing,11,yes,78.0,54.0,68.0,yes,high,11,6,D
S09552,18,male,38,reading/writing,4,no,78.0,63.0,94.0,no,medium,7,10,C
S09553,25,female,41,visual,4,yes,77.0,54.0,80.0,yes,low,10,6,D
S09554,24,male,19,kinesthetic,19,yes,59.0,94.0,52.0,no,low,26,7,A
S09555,22,female,23,reading/writing,13,no,52.0,67.0,84.0,yes,low,14,6,C
S09556,28,female,37,reading/writing,12,no,91.0,63.0,82.0,no,medium,18,10,C
S09557,23,male,22,kinesthetic,15,yes,72.0,88.0,89.0,yes,medium,3,9,A
S09558,20,female,41,reading/writing,17,no,53.0,99.0,67.0,yes,medium,24,4,A
S09559,22,male,19,auditory,1,yes,69.0,42.0,73.0,yes,medium,0,7,D
S09560,29,male,7,kinesthetic,8,yes,66.0,73.0,100.0,yes,medium,16,5,B
S09561,18,female,37,auditory,1,no,93.0,41.0,50.0,no,medium,3,10,D
S09562,22,female,34,reading/writing,12,yes,81.0,88.0,62.0,no,medium,25,5,A
S09563,26,male,46,reading/writing,14,yes,56.0,64.0,50.0,no,high,22,10,C
S09564,26,female,19,reading/writing,3,no,86.0,94.0,92.0,yes,medium,13,10,A
S09565,25,other,42,visual,7,yes,98.0,56.0,64.0,yes,medium,2,8,C
S09566,27,female,24,kinesthetic,10,yes,59.0,40.0,82.0,yes,low,21,7,D
S09567,28,female,33,visual,13,yes,61.0,78.0,57.0,no,medium,1,5,B
S09568,19,male,12,kinesthetic,10,yes,58.0,55.0,53.0,no,low,30,10,C
S09569,28,female,43,visual,19,yes,91.0,92.0,98.0,yes,medium,10,5,A
S09570,23,male,7,kinesthetic,12,yes,70.0,84.0,50.0,no,high,28,7,B
S09571,28,female,33,kinesthetic,19,yes,86.0,42.0,97.0,no,low,10,4,D
S09572,27,male,42,kinesthetic,6,yes,58.0,55.0,59.0,no,high,12,5,C
S09573,26,female,40,auditory,12,yes,75.0,62.0,96.0,no,low,1,6,C
S09574,28,female,41,kinesthetic,10,yes,79.0,72.0,90.0,no,medium,24,8,B
S09575,29,male,42,kinesthetic,18,yes,57.0,73.0,50.0,no,medium,28,6,B
S09576,23,male,37,kinesthetic,8,no,76.0,64.0,66.0,yes,medium,5,9,C
S09577,23,female,33,kinesthetic,11,no,52.0,73.0,75.0,yes,medium,28,7,B
S09578,23,female,10,kinesthetic,14,yes,78.0,52.0,94.0,yes,low,8,9,D
S09579,25,female,47,kinesthetic,0,yes,56.0,89.0,57.0,no,low,3,4,A
S09580,26,male,31,auditory,6,yes,73.0,63.0,52.0,yes,low,14,6,C
S09581,18,male,43,reading/writing,2,no,72.0,75.0,91.0,yes,low,4,6,B
S09582,23,female,35,kinesthetic,15,yes,68.0,91.0,81.0,no,low,24,7,A
S09583,26,male,38,auditory,2,yes,74.0,88.0,80.0,yes,low,21,4,A
S09584,23,female,43,visual,3,no,89.0,60.0,73.0,yes,medium,20,4,C
S09585,29,male,36,visual,14,no,64.0,82.0,60.0,no,high,6,5,B
S09586,19,male,38,kinesthetic,17,no,79.0,40.0,97.0,yes,high,14,7,D
S09587,27,male,21,auditory,6,yes,51.0,57.0,88.0,yes,low,27,9,C
S09588,19,female,30,reading/writing,7,yes,53.0,52.0,85.0,no,medium,9,7,D
S09589,22,female,25,visual,11,yes,70.0,85.0,77.0,yes,low,7,10,A
S09590,23,other,12,auditory,8,yes,56.0,85.0,99.0,yes,high,0,10,A
S09591,29,female,31,kinesthetic,11,yes,65.0,71.0,51.0,no,medium,0,8,B
S09592,26,female,30,visual,4,yes,55.0,51.0,89.0,yes,high,27,7,D
S09593,20,female,23,kinesthetic,3,no,77.0,69.0,68.0,no,low,27,4,C
S09594,21,male,29,kinesthetic,7,yes,90.0,49.0,88.0,yes,medium,24,8,D
S09595,20,male,10,auditory,8,yes,81.0,42.0,98.0,no,medium,30,4,D
S09596,22,female,33,auditory,9,yes,84.0,100.0,57.0,yes,medium,28,5,A
S09597,27,male,31,visual,1,yes,53.0,73.0,51.0,yes,low,28,6,B
S09598,23,female,32,reading/writing,4,yes,55.0,57.0,66.0,yes,medium,28,9,C
S09599,22,female,23,reading/writing,1,yes,81.0,53.0,87.0,yes,medium,29,5,D
S09600,18,male,25,visual,9,yes,51.0,51.0,86.0,yes,medium,9,6,D
S09601,18,male,47,kinesthetic,1,no,92.0,70.0,62.0,yes,low,10,5,B
S09602,19,female,6,reading/writing,9,no,88.0,81.0,94.0,yes,low,4,7,B
S09603,26,male,23,kinesthetic,4,no,67.0,90.0,87.0,yes,low,11,10,A
S09604,20,female,19,reading/writing,20,yes,86.0,90.0,75.0,no,high,22,5,A
S09605,29,female,36,kinesthetic,2,yes,58.0,98.0,76.0,no,high,15,4,A
S09606,24,male,46,kinesthetic,17,no,95.0,53.0,62.0,yes,medium,18,7,D
S09607,21,male,28,visual,17,yes,91.0,59.0,72.0,yes,high,22,8,C
S09608,26,male,6,auditory,1,no,57.0,66.0,86.0,yes,medium,18,9,C
S09609,21,female,49,kinesthetic,7,yes,98.0,71.0,53.0,no,high,12,10,B
S09610,19,female,20,auditory,15,yes,76.0,89.0,60.0,yes,low,19,4,A
S09611,26,female,36,visual,18,yes,63.0,95.0,64.0,no,high,7,4,A
S09612,25,male,23,auditory,17,no,53.0,46.0,72.0,no,low,6,4,D
S09613,27,female,44,reading/writing,17,no,57.0,79.0,92.0,yes,low,5,7,B
S09614,20,male,36,visual,18,yes,100.0,90.0,100.0,yes,medium,0,9,A
S09615,26,female,6,reading/writing,4,no,56.0,50.0,78.0,no,low,12,9,D
S09616,24,male,28,reading/writing,7,yes,100.0,44.0,84.0,yes,medium,14,4,D
S09617,25,female,25,reading/writing,9,no,55.0,93.0,99.0,yes,high,8,6,A
S09618,20,female,35,reading/writing,2,yes,100.0,68.0,70.0,yes,medium,26,4,C
S09619,26,male,20,auditory,20,no,90.0,96.0,75.0,yes,low,24,7,A
S09620,23,female,10,reading/writing,17,yes,76.0,73.0,93.0,yes,medium,22,9,B
S09621,23,female,23,kinesthetic,17,yes,51.0,42.0,79.0,yes,low,23,10,D
S09622,23,female,10,reading/writing,19,no,52.0,84.0,53.0,yes,medium,20,5,B
S09623,19,male,18,reading/writing,11,yes,74.0,78.0,51.0,yes,medium,20,9,B
S09624,20,female,36,kinesthetic,4,yes,59.0,40.0,57.0,yes,low,0,5,D
S09625,28,male,16,reading/writing,7,yes,99.0,75.0,71.0,yes,medium,21,6,B
S09626,19,female,30,auditory,10,no,65.0,87.0,73.0,yes,medium,23,7,A
S09627,20,female,24,visual,10,no,69.0,47.0,54.0,yes,medium,2,5,D
S09628,28,female,37,visual,15,yes,74.0,83.0,57.0,no,medium,29,9,B
S09629,27,male,6,auditory,19,no,51.0,90.0,70.0,yes,low,26,10,A
S09630,22,female,33,kinesthetic,10,yes,100.0,72.0,65.0,yes,low,29,9,B
S09631,24,male,33,auditory,8,no,51.0,65.0,53.0,yes,high,8,9,C
S09632,19,female,47,visual,14,yes,68.0,70.0,88.0,no,low,4,9,B
S09633,27,male,34,visual,1,no,61.0,62.0,97.0,yes,high,10,7,C
S09634,29,female,25,reading/writing,12,yes,74.0,59.0,71.0,yes,high,15,10,C
S09635,20,female,15,visual,1,yes,99.0,73.0,72.0,no,low,15,8,B
S09636,23,male,35,kinesthetic,7,yes,82.0,95.0,54.0,no,medium,28,4,A
S09637,19,male,30,visual,16,yes,67.0,60.0,96.0,no,medium,17,8,C
S09638,26,female,9,auditory,14,yes,86.0,82.0,67.0,yes,medium,26,5,B
S09639,22,male,25,kinesthetic,7,yes,57.0,40.0,64.0,yes,high,23,10,D
S09640,25,male,16,kinesthetic,10,no,84.0,56.0,92.0,no,medium,8,7,C
S09641,25,male,33,auditory,4,no,93.0,48.0,90.0,yes,medium,21,10,D
S09642,23,female,24,reading/writing,13,no,98.0,57.0,50.0,yes,medium,23,9,C
S09643,29,male,49,kinesthetic,2,yes,76.0,98.0,69.0,yes,low,16,4,A
S09644,28,female,44,visual,8,yes,98.0,62.0,86.0,yes,medium,4,5,C
S09645,25,male,23,auditory,2,yes,76.0,54.0,89.0,no,high,24,5,D
S09646,29,male,35,kinesthetic,15,no,85.0,54.0,66.0,yes,low,22,4,D
S09647,19,female,23,kinesthetic,18,yes,92.0,46.0,88.0,yes,low,29,10,D
S09648,24,female,15,reading/writing,20,yes,71.0,89.0,68.0,yes,medium,5,7,A
S09649,19,male,28,reading/writing,15,no,91.0,50.0,95.0,yes,low,8,4,D
S09650,21,female,49,reading/writing,7,yes,64.0,56.0,91.0,yes,low,24,10,C
S09651,24,female,11,kinesthetic,2,no,84.0,85.0,100.0,yes,medium,26,6,A
S09652,21,female,40,reading/writing,0,no,68.0,80.0,56.0,yes,low,5,8,B
S09653,26,female,36,visual,9,no,98.0,87.0,73.0,yes,high,21,5,A
S09654,25,male,16,visual,7,yes,66.0,64.0,66.0,no,medium,28,4,C
S09655,18,male,39,reading/writing,15,no,96.0,82.0,94.0,yes,low,6,10,B
S09656,29,male,5,auditory,17,no,56.0,57.0,94.0,yes,medium,12,5,C
S09657,27,female,8,reading/writing,0,yes,84.0,87.0,88.0,yes,high,2,7,A
S09658,20,male,33,visual,4,yes,91.0,49.0,93.0,yes,medium,18,6,D
S09659,27,female,46,visual,13,no,86.0,87.0,87.0,yes,medium,9,4,A
